PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
333374200,1642054805689952,11733,2231021606,389,3,0,58,21,0,1762,-0.1,0.56,5.6,0,0,0,2,0,0
333374200,1642054805689952,11733,2231021606,389,3,0,58,21,0,2886,2.24,0.69,6.83,0,0,0,2,0,0
400047700,1642054805755850,11734,2231021606,391,3,0,58,21,0,1760,0.09,0.26,2.45,0,0,0,2,0,0
400047700,1642054805755850,11734,2231021606,391,3,0,58,21,0,1762,-0.1,0.56,5.6,0,0,0,2,0,0
400047700,1642054805755850,11734,2231021606,391,3,0,58,21,0,2886,2.24,0.69,6.83,0,0,0,2,0,0
466725180,1642054805823383,11735,2231021606,384,3,0,59,21,0,1760,0.08,0.25,2.44,0,0,0,2,0,0
466725180,1642054805823383,11735,2231021606,384,3,0,59,21,0,1762,-0.07,0.56,5.59,0,0,0,2,0,0
466725180,1642054805823383,11735,2231021606,384,3,0,59,21,0,2886,2.3,0.7,6.8,0,0,0,2,0,0
533383670,1642054805890180,11736,2231021606,376,3,0,58,23,0,1760,0.09,0.25,2.45,0,0,0,2,0,0
533383670,1642054805890180,11736,2231021606,376,3,0,58,23,0,1762,-0.08,0.56,5.6,0,0,0,2,0,0
533383670,1642054805890180,11736,2231021606,376,3,0,58,23,0,2886,2.3,0.7,6.8,0,0,0,2,0,0
600055150,1642054805955715,11737,2231021606,379,3,0,58,22,0,1760,0.09,0.25,2.44,0,0,0,2,0,0
600055150,1642054805955715,11737,2231021606,379,3,0,58,22,0,1762,-0.08,0.56,5.59,0,0,0,2,0,0
600055150,1642054805955715,11737,2231021606,379,3,0,58,22,0,2886,2.3,0.69,6.81,0,0,0,2,0,0
666711640,1642054806022484,11738,2231021606,381,3,0,59,21,0,1760,0.08,0.25,2.45,0,0,0,2,0,0
666711640,1642054806022484,11738,2231021606,381,3,0,59,21,0,1762,-0.08,0.56,5.6,0,0,0,2,0,0
666711640,1642054806022484,11738,2231021606,381,3,0,59,21,0,2886,2.3,0.69,6.81,0,0,0,2,0,0
733376100,1642054806090196,11739,2231021606,396,3,0,58,22,0,1760,0.08,0.25,2.45,0,0,0,2,0,0
733376100,1642054806090196,11739,2231021606,396,3,0,58,22,0,1762,-0.09,0.56,5.6,0,0,0,2,0,0
733376100,1642054806090196,11739,2231021606,396,3,0,58,22,0,2886,2.35,0.69,6.8,0,0,0,2,0,0
800065580,1642054806156034,11740,2231021606,399,3,0,59,21,0,1760,0.08,0.24,2.45,0,0,0,2,0,0
800065580,1642054806156034,11740,2231021606,399,3,0,59,21,0,1762,-0.09,0.56,5.6,0,0,0,2,0,0
800065580,1642054806156034,11740,2231021606,399,3,0,59,21,0,2886,2.35,0.69,6.8,0,0,0,2,0,0
866710060,1642054806223414,11741,2231021606,403,3,0,59,21,0,1760,0.09,0.24,2.44,0,0,0,2,0,0
866710060,1642054806223414,11741,2231021606,403,3,0,59,21,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
866710060,1642054806223414,11741,2231021606,403,3,0,59,21,0,2886,2.31,0.69,6.8,0,0,0,2,0,0
933389550,1642054806290043,11742,2231021606,408,3,0,58,22,0,1760,0.08,0.24,2.44,0,0,0,2,0,0
933389550,1642054806290043,11742,2231021606,408,3,0,58,22,0,1762,-0.1,0.56,5.59,0,0,0,2,0,0
933389550,1642054806290043,11742,2231021606,408,3,0,58,22,0,2886,2.31,0.69,6.8,0,0,0,2,0,0
36810,1642054806357194,11743,2231021606,416,3,0,58,21,0,1760,0.08,0.24,2.44,0,0,0,2,0,0
36810,1642054806357194,11743,2231021606,416,3,0,58,21,0,1762,-0.09,0.56,5.59,0,0,0,2,0,0
